repo_name,language,clone_url,github_id,created_at,topics,stars
discordeno/discordeno,typescript,https://github.com/discordeno/discordeno.git,4109755,2020-02-07,"[""api"", ""bot"", ""deno"", ""discord"", ""discord-api"", ""discord-bot"", ""discordeno"", ""hacktoberfest"", ""javascript"", ""library"", ""nodejs"", ""typescript""]",941
microsoft/playwright,typescript,https://github.com/microsoft/playwright.git,4112083,2019-11-15,"[""automation"", ""chrome"", ""chromium"", ""e2e-testing"", ""electron"", ""end-to-end-testing"", ""firefox"", ""javascript"", ""playwright"", ""test"", ""test-automation"", ""testing"", ""testing-tools"", ""web"", ""webkit""]",92120
chakra-ui/chakra-ui,typescript,https://github.com/chakra-ui/chakra-ui.git,4112084,2019-08-17,"[""a11y"", ""accessible"", ""ark-ui"", ""chakra-ui"", ""component"", ""css-in-js"", ""dark-mode"", ""design-system"", ""react"", ""react-components"", ""reactjs"", ""styled"", ""ui-components"", ""ui-library"", ""uikit"", ""wai-aria""]",40485
ngrx/platform,typescript,https://github.com/ngrx/platform.git,4112086,2017-03-02,"[""angular"", ""ngrx"", ""observables"", ""reactive"", ""redux"", ""rxjs"", ""signals"", ""state-management""]",8319
blitz-js/blitz,typescript,https://github.com/blitz-js/blitz.git,4112087,2020-02-17,"[""blitz"", ""blitzjs"", ""framework"", ""fullstack"", ""javascript"", ""nextjs"", ""prisma"", ""prisma2"", ""react"", ""reactjs"", ""typescript""]",14094
tridactyl/tridactyl,typescript,https://github.com/tridactyl/tridactyl.git,4112088,2017-02-24,"[""firefox"", ""hacktoberfest"", ""vim"", ""webextension""]",6264
effector/effector,typescript,https://github.com/effector/effector.git,4112089,2018-02-27,"[""business-logic"", ""effector"", ""event-driven"", ""reactive"", ""state"", ""state-management"", ""state-manager""]",4839
amplication/amplication,typescript,https://github.com/amplication/amplication.git,4112091,2020-05-10,"[""api"", ""code-generation"", ""csharp"", ""csharp-code"", ""dotnet"", ""dotnet-core"", ""graphql"", ""hacktoberfest"", ""javascript"", ""low-code"", ""nestjs"", ""nodejs"", ""prisma"", ""typescript"", ""web""]",16013
dubzzz/fast-check,typescript,https://github.com/dubzzz/fast-check.git,4112093,2017-10-30,"[""faker"", ""fuzzing"", ""generative-testing"", ""property-based-testing"", ""quickcheck"", ""tdd"", ""testing"", ""typescript"", ""unit-testing""]",5056
glacambre/firenvim,typescript,https://github.com/glacambre/firenvim.git,4112094,2019-03-08,[],6043
cypress-io/cypress-realworld-app,typescript,https://github.com/cypress-io/cypress-realworld-app.git,4112095,2020-01-06,"[""api-testing"", ""code-coverage"", ""component-testing"", ""cypress"", ""end-to-end-testing"", ""testing"", ""testing-practices""]",5901
jdalrymple/gitbeaker,typescript,https://github.com/jdalrymple/gitbeaker.git,4112162,2017-06-21,"[""api"", ""browser"", ""cli"", ""deno"", ""gitlab"", ""nodejs"", ""typescript""]",1712
dimensiondev/maskbook,typescript,https://github.com/dimensiondev/maskbook.git,4112372,2019-04-01,"[""arweave"", ""blockchain"", ""browser-extension"", ""crypto"", ""cryptography"", ""defi"", ""dweb"", ""encryption"", ""ethereum"", ""gundb"", ""ipfs"", ""nft"", ""peer-to-peer"", ""privacy-protection"", ""social-network"", ""web3""]",1578
sct/overseerr,typescript,https://github.com/sct/overseerr.git,4112590,2020-08-16,"[""docker"", ""movie"", ""notifications"", ""nzb"", ""plex"", ""radarr"", ""sonarr"", ""tv""]",5057
digimezzo/dopamine,typescript,https://github.com/digimezzo/dopamine.git,4112766,2019-04-04,"[""electron"", ""linux"", ""mac"", ""music"", ""music-player"", ""windows""]",2262
atlassian-labs/compiled,typescript,https://github.com/atlassian-labs/compiled.git,4114511,2019-12-13,"[""babel"", ""css"", ""css-in-js"", ""parcel"", ""react"", ""reactjs"", ""typescript"", ""webpack""]",2051
antvis/x6,typescript,https://github.com/antvis/x6.git,4114512,2019-11-14,"[""antv"", ""dag"", ""diagram"", ""diagramming"", ""erd"", ""erdiagram"", ""flowchart"", ""graph"", ""graph-editor"", ""javascript"", ""javascript-diagramming-library"", ""svg"", ""typescript"", ""uml-diagram""]",6594
charlie85270/tail-kit,typescript,https://github.com/charlie85270/tail-kit.git,4114513,2020-12-10,"[""component-library"", ""components"", ""components-kit"", ""kit"", ""tailwind"", ""tailwind-css"", ""tailwind-kit"", ""tailwindcss"", ""tailwindui"", ""template"", ""templates"", ""ui-components"", ""uikit""]",2772
ameobea/web-synth,typescript,https://github.com/ameobea/web-synth.git,4115092,2018-11-11,"[""audio"", ""faust"", ""rust"", ""soul"", ""synthesizer"", ""wasm"", ""webassembly"", ""webaudio"", ""webmidi""]",562
react-hook-form/react-hook-form,typescript,https://github.com/react-hook-form/react-hook-form.git,4116607,2019-03-05,"[""dx"", ""form-builder"", ""forms"", ""react-hooks"", ""react-native"", ""reactjs"", ""typescript"", ""ux"", ""validation""]",44785
n8n-io/n8n,typescript,https://github.com/n8n-io/n8n.git,4116608,2019-06-22,"[""ai"", ""apis"", ""automation"", ""cli"", ""data-flow"", ""development"", ""integration-framework"", ""integrations"", ""ipaas"", ""low-code"", ""low-code-platform"", ""mcp"", ""mcp-client"", ""mcp-server"", ""n8n"", ""no-code"", ""self-hosted"", ""typescript"", ""workflow"", ""workflow-automation""]",194963
alibaba/pipcook,typescript,https://github.com/alibaba/pipcook.git,4116609,2019-12-05,"[""js"", ""machine-learning"", ""pipeline"", ""tensorflow""]",2590
ant-design/pro-components,typescript,https://github.com/ant-design/pro-components.git,4116611,2019-04-28,"[""ant"", ""ant-design"", ""ant-design-pro"", ""dumi"", ""hooks"", ""react"", ""ui"", ""ui-components""]",4786
polkadot-js/apps,typescript,https://github.com/polkadot-js/apps.git,4116612,2018-04-09,"[""blockchain"", ""polkadot"", ""polkadot-js"", ""substrate"", ""ui"", ""wallet""]",1820
cweijan/vscode-database-client,typescript,https://github.com/cweijan/vscode-database-client.git,4120135,2020-03-27,"[""mysql-database"", ""sql"", ""vscode"", ""vscode-extension""]",2882
vitejs/vite,typescript,https://github.com/vitejs/vite.git,4125785,2020-04-21,"[""build-tool"", ""dev-server"", ""frontend"", ""hmr"", ""vite""]",81844
hedgedoc/hedgedoc,typescript,https://github.com/hedgedoc/hedgedoc.git,4126704,2019-03-27,"[""codimd"", ""collaboration"", ""diagrams"", ""editor"", ""hackmd"", ""hacktoberfest"", ""hedgedoc"", ""markdown"", ""notes"", ""real-time""]",7287
trpc/trpc,typescript,https://github.com/trpc/trpc.git,4141970,2020-07-18,"[""api"", ""next"", ""nextjs"", ""prisma"", ""react"", ""typescript""]",40353
renovatebot/renovate,typescript,https://github.com/renovatebot/renovate.git,4157997,2016-12-17,"[""azure-devops"", ""bitbucket"", ""dependencies"", ""dependencies-checking"", ""dependency-manager"", ""github"", ""gitlab"", ""npm"", ""package-management""]",21960
azure/static-web-apps-cli,typescript,https://github.com/azure/static-web-apps-cli.git,4175575,2020-06-26,"[""authentication"", ""azure"", ""azure-functions"", ""cli"", ""serverless"", ""static"", ""swa"", ""swa-emulator"", ""web"", ""webapp""]",667
man-group/dtale,typescript,https://github.com/man-group/dtale.git,4297999,2019-07-15,"[""data-analysis"", ""data-science"", ""data-visualization"", ""flask"", ""ipython"", ""jupyter-notebook"", ""pandas"", ""plotly-dash"", ""python27"", ""python3"", ""react"", ""react-virtualized"", ""visualization"", ""xarray""]",5178
marcisbee/radi,typescript,https://github.com/marcisbee/radi.git,5109160,2018-01-09,"[""dom"", ""hyperscript"", ""javascript"", ""radi"", ""radijs""]",942
horprogs/just-validate,typescript,https://github.com/horprogs/just-validate.git,5209306,2016-12-12,"[""async-validation"", ""file-validation"", ""form"", ""form-validation"", ""forms"", ""input"", ""javascript"", ""validation"", ""vanilla-javascript""]",572
bigjk/snd,typescript,https://github.com/bigjk/snd.git,5368697,2020-02-16,"[""dnd-tools"", ""dnd5e"", ""dungeon-master"", ""dungeons-and-dragons"", ""epson"", ""llm"", ""osr"", ""tabletop-gaming"", ""thermal-printer"", ""ttrpg""]",662
tabixio/tabix,typescript,https://github.com/tabixio/tabix.git,5369400,2017-03-07,[],1821
smashtestio/smashtest,typescript,https://github.com/smashtestio/smashtest.git,5522329,2019-07-03,[],513
exoframejs/exoframe,typescript,https://github.com/exoframejs/exoframe.git,5545462,2016-08-30,"[""cli-app"", ""deploy-tool"", ""deployment"", ""devops"", ""docker"", ""docker-container"", ""docker-manage-tool"", ""exoframe"", ""exoframe-server"", ""nodejs"", ""self-hosted"", ""traefik""]",1152
seeden/react-facebook,typescript,https://github.com/seeden/react-facebook.git,5545623,2016-02-21,"[""facebook"", ""facebook-api"", ""facebook-comments"", ""facebook-components"", ""facebook-login"", ""facebook-pixel"", ""facebook-sdk"", ""javascript"", ""react"", ""react-components"", ""social-sharing"", ""typescript""]",799
scriptim/bash-prompt-generator,typescript,https://github.com/scriptim/bash-prompt-generator.git,5547919,2017-08-13,"[""bash"", ""bash-prompt"", ""bashrc"", ""command-line"", ""gh-pages"", ""gnu-linux"", ""linux"", ""prompt"", ""ps1"", ""ps1-variable"", ""shell"", ""shell-prompt"", ""terminal"", ""tool"", ""typescript"", ""vue"", ""web-tool"", ""webapp"", ""website""]",694
buzz/mediainfo.js,typescript,https://github.com/buzz/mediainfo.js.git,5590960,2016-02-23,"[""emscripten"", ""javascript"", ""media"", ""mediainfo"", ""wasm""]",837
ntoporcov/iqbit,typescript,https://github.com/ntoporcov/iqbit.git,5591370,2020-08-05,[],756
doodlewind/beam,typescript,https://github.com/doodlewind/beam.git,5599023,2019-07-22,"[""3d"", ""frontend"", ""graphics"", ""image-processing"", ""library"", ""particles"", ""pbr"", ""renderer"", ""shadow-mapping"", ""webgpu"", ""webgpu-library"", ""wgsl""]",528
salgum1114/react-design-editor,typescript,https://github.com/salgum1114/react-design-editor.git,5665599,2018-06-26,"[""animejs"", ""ant-design"", ""antd"", ""canvas"", ""editor"", ""es6"", ""fabricjs"", ""fontawesome5"", ""imagemap"", ""javascript"", ""mediaelementjs"", ""react-ace"", ""reactjs"", ""webpack4"", ""workflow""]",1702
galio-org/galio,typescript,https://github.com/galio-org/galio.git,5679041,2018-06-17,"[""android"", ""expo"", ""galio"", ""ios"", ""minimalist-design"", ""mobile-development"", ""open-source"", ""react"", ""react-native"", ""react-native-app"", ""react-native-galio"", ""react-native-ui"", ""reactnative"", ""showcase"", ""sponsors""]",3179
open-source-labs/quell,typescript,https://github.com/open-source-labs/quell.git,5721422,2020-08-29,"[""caching"", ""client-side"", ""client-side-caching"", ""cost-limiting"", ""depth-limiting"", ""graphql"", ""lokijs"", ""middleware"", ""redis"", ""server-side"", ""server-side-caching""]",580
zandaqo/structurae,typescript,https://github.com/zandaqo/structurae.git,5729752,2019-01-15,"[""array"", ""bigint"", ""binary"", ""bitfield"", ""data-structures"", ""graphs"", ""javascript"", ""matrices"", ""optimization"", ""sorted"", ""typescript""]",664
thomasloven/hass-browser_mod,typescript,https://github.com/thomasloven/hass-browser_mod.git,6028032,2019-06-27,[],1764
firefoxbar/headereditor,typescript,https://github.com/firefoxbar/headereditor.git,6131028,2017-02-19,"[""chrome-extension"", ""edge-extension"", ""firefox-addon"", ""http-header"", ""webextension""]",1220
hunterxuan/wx-tfjs-demo,typescript,https://github.com/hunterxuan/wx-tfjs-demo.git,6181588,2019-05-10,"[""tensorflow"", ""tensorflow-demo"", ""tensorflowjs"", ""tfjs"", ""wechat"", ""wechat-mini-program"", ""wx-tfjs-demo""]",522
ainoob/noobox,typescript,https://github.com/ainoob/noobox.git,6189199,2016-07-01,"[""browser-extension"", ""chrome-extension"", ""react"", ""reverse-image-search""]",514
open-source-labs/docketeer,typescript,https://github.com/open-source-labs/docketeer.git,6189703,2020-08-28,"[""cadvisor"", ""docker"", ""docketeer"", ""express"", ""grafana"", ""helm"", ""javascript"", ""jest"", ""kubernetes"", ""nodejs"", ""open-source"", ""prometheus"", ""reactjs"", ""redux-toolkit"", ""sass"", ""typescript"", ""vite""]",840
graphql-compose/graphql-compose-elasticsearch,typescript,https://github.com/graphql-compose/graphql-compose-elasticsearch.git,6235520,2017-03-05,[],582
rossmoody/svg-gobbler,typescript,https://github.com/rossmoody/svg-gobbler.git,6239617,2019-01-25,"[""chrome-extension"", ""extension"", ""firefox-addon"", ""icon"", ""icons"", ""inline-svg"", ""javascript"", ""svg"", ""svg-export"", ""svg-icons"", ""svgo"", ""svgr"", ""typescript""]",1000
tarampampam/random-user-agent,typescript,https://github.com/tarampampam/random-user-agent.git,6252771,2016-08-09,"[""browser-extension"", ""chrome-extension"", ""firefox-extension"", ""switcher"", ""typescript"", ""user-agent""]",748
neuronetio/gantt-schedule-timeline-calendar,typescript,https://github.com/neuronetio/gantt-schedule-timeline-calendar.git,6259780,2019-10-15,"[""angular-gantt"", ""angular-scheduler"", ""angular-timeline"", ""booking"", ""calendar"", ""gantt"", ""gantt-timeline"", ""javascript-gantt"", ""js-gantt"", ""js-scheduler"", ""js-timeline"", ""react-gantt"", ""react-scheduler"", ""react-timeline"", ""reservation"", ""schedule"", ""scheduler"", ""timeline"", ""timeline-editor"", ""vue-gantt""]",3592
rcaferati/react-awesome-slider,typescript,https://github.com/rcaferati/react-awesome-slider.git,6265596,2016-06-12,"[""carousel"", ""carousel-component"", ""fullpage-navigation-hoc"", ""gallery"", ""gallery-component"", ""gatsbyjs"", ""image-gallery"", ""image-slider"", ""media-gallery"", ""media-slider"", ""next"", ""next-page-transitions"", ""nextjs"", ""react"", ""react-carousel"", ""react-component"", ""react-gallery"", ""react-slider"", ""reactjs"", ""ui-components""]",2965
caldis/react-zmage,typescript,https://github.com/caldis/react-zmage.git,6278877,2017-10-26,"[""animation"", ""es6"", ""image"", ""img"", ""javascript"", ""js"", ""react"", ""react-zmage"", ""slide"", ""slider"", ""slidershow"", ""website"", ""zmage"", ""zoom"", ""zoomer""]",937
beardedbear/bearded-theme,typescript,https://github.com/beardedbear/bearded-theme.git,6299710,2019-06-20,"[""elm"", ""oceanic"", ""solarized"", ""theme"", ""vscode"", ""zed""]",664
relayjs/relay-examples,typescript,https://github.com/relayjs/relay-examples.git,6316932,2016-06-21,[],1153
zuiidea/antd-admin,typescript,https://github.com/zuiidea/antd-admin.git,6323891,2016-01-25,"[""admin"", ""antd"", ""dashboard"", ""mock"", ""react""]",9759
wechatsync/wechatsync,typescript,https://github.com/wechatsync/wechatsync.git,6326907,2020-09-01,"[""blog"", ""chrome"", ""chrome-extension"", ""markdown"", ""multiplatform"", ""spider"", ""vue"", ""wechat-official-account"", ""writer""]",5585
zhihu/griffith,typescript,https://github.com/zhihu/griffith.git,6336633,2019-03-22,"[""fmp4"", ""hls"", ""html5-video"", ""html5-video-player"", ""mp4"", ""mp4box"", ""react"", ""react-components"", ""video"", ""zhihu"", ""zhihu-video-player""]",2510
react-native-elements/react-native-elements-app,typescript,https://github.com/react-native-elements/react-native-elements-app.git,6336836,2016-09-04,[],1259
tannerlinsley/react-charts,typescript,https://github.com/tannerlinsley/react-charts.git,6560443,2017-02-24,[],1766
subnub/mydrive,typescript,https://github.com/subnub/mydrive.git,6568935,2020-03-04,[],3601
koajs/router,typescript,https://github.com/koajs/router.git,6569378,2019-06-16,[],911
johnkorzhuk/grabient,typescript,https://github.com/johnkorzhuk/grabient.git,6574633,2017-05-06,[],2006
trustwallet/trust-web3-provider,typescript,https://github.com/trustwallet/trust-web3-provider.git,6576105,2018-02-12,"[""blockchain"", ""dapps"", ""swift"", ""web3""]",900
anish000kumar/redux-box,typescript,https://github.com/anish000kumar/redux-box.git,6585981,2018-01-08,"[""react"", ""redux"", ""redux-saga""]",703
nteract/semiotic,typescript,https://github.com/nteract/semiotic.git,6597166,2017-03-16,"[""ai"", ""d3"", ""data-visualization"", ""nteract"", ""react"", ""streaming"", ""visualization""]",2685
staylor/react-helmet-async,typescript,https://github.com/staylor/react-helmet-async.git,6597399,2018-01-02,"[""helmet"", ""react"", ""reactjs""]",2270
styled-components/styled-components-website,typescript,https://github.com/styled-components/styled-components-website.git,6597929,2017-04-10,"[""documentation"", ""nextjs"", ""preact"", ""react"", ""styled-components""]",621
pokeapi/pokedex-promise-v2,typescript,https://github.com/pokeapi/pokedex-promise-v2.git,6598750,2016-02-07,"[""hacktoberfest"", ""javascript"", ""nodejs"", ""pokeapi"", ""pokemon"", ""wrapper""]",556
shlee322/delivery-tracker,typescript,https://github.com/shlee322/delivery-tracker.git,6611075,2018-12-02,"[""delivery"", ""shipping"", ""tracker"", ""tracking""]",667
marktext/muya,typescript,https://github.com/marktext/muya.git,6611578,2018-06-29,"[""markdown"", ""markdown-editor""]",717
yooooomi/your_spotify,typescript,https://github.com/yooooomi/your_spotify.git,6613264,2020-02-05,"[""dashboard"", ""react"", ""self-hosted"", ""spotify"", ""statistics"", ""webapp""]",4467
